vid,start,token,exact,style,time
GRkr5Zr_Bss,4968.2,10 17am,false,auto,10:17am
DOj_GoB8xYk,1298.7,10:17PM,true,manual,10:17pm
yzGJ-BU_2Hg,465.9,10:17pm,true,manual,10:17pm
2WWqSfrlb7o,427,10:17pm,true,manual,10:17pm
4wyqJDo_c5Q,444.4,10:17pm,true,manual,10:17pm
nmIWaqsoLlU,75.6,10:17PM,true,manual,10:17pm
pA94rsOvp7E,3.3,10:17pm,true,manual,10:17pm
_n5aY6nxVaA,889.1,10:17PM,true,manual,10:17pm
l5U5VHUFK5k,15.5,10:17PM,true,manual,10:17pm
KtDJXy9Zeno,1382.8,10:17PM,true,manual,10:17pm
no7RYQ-qnTw,35.9,10:17PM,true,manual,10:17pm
WV2UxA8k1_0,361.2,10:17PM,true,manual,10:17pm
4eWdjqDAgmQ,142.8,10:17pm,true,manual,10:17pm
k6styyV3hpE,1536.1,10 17pm,false,manual,10:17pm
mQ8R5BJyTGs,760.2,10 17pm,false,auto,10:17pm
ThcbVaz39rI,1010.7,10 17pm,false,auto,10:17pm
djJ71b0rhoY,231.2,10:18am,true,manual,10:18am
13ChQEedSb0,40.2,10:18AM,true,manual,10:18am
MigXTIsifDc,77.8,10 18am,false,manual,10:18am
PtgACn1djeY,151.7,10 18am,false,auto,10:18am
Qy4NVh4JSK0,36.5,10:18pm,true,manual,10:18pm
MNP3fY03ZLk,649.5,10:18pm,true,manual,10:18pm
J4IdLNAKKtU,23.3,10:18PM,true,manual,10:18pm
xnuMq0MxaLE,913.8,10:18PM,true,manual,10:18pm
5YjyaDGvSyc,564.5,10:18pm,true,manual,10:18pm
uv83EAGVGUU,1283.4,10:18PM,true,manual,10:18pm
gmGMFZQSOAI,1654,10:18PM,true,manual,10:18pm
Z6L7LZZiWwc,67.3,10:18PM,true,manual,10:18pm
JKctH3J7JN0,1097.9,10:18pm,true,manual,10:18pm
uGjeCUXDOGs,54.3,10 18pm,false,manual,10:18pm
8c-1qXtbmRo,15,10 18pm,false,manual,10:18pm
9PeBY3XI3S4,4232,10:19am,true,manual,10:19am
h1L7w6zXd4g,462.1,10 19am,false,auto,10:19am
89CqvSSxFpg,1005.1,10:19PM,true,manual,10:19pm
I755sEjqxrE,1179,10:19PM,true,manual,10:19pm
NagskGz5ovA,344.6,10:19pm,true,manual,10:19pm
6AQ0D2pPO9Y,1162.5,10:19PM,true,manual,10:19pm
8bhRpGSTSn8,513.3,10:19pm,true,manual,10:19pm
z3d-RrEOb4o,30.3,10:19PM,true,manual,10:19pm
qpzKg-gPgXk,228.5,10:20AM,true,manual,10:20am
VJoMsrLiuCo,926.7,10:20am,true,manual,10:20am
I_VEcpQuuEk,239,10:20am,true,manual,10:20am
7POdEk6ghBM,336.7,10:20am,true,manual,10:20am
LepMCucS41s,61.4,10:20AM,true,manual,10:20am
WAVWNZkIlE0,360,10:20am,true,manual,10:20am
MabEFedKxpE,1430,10:20am,true,manual,10:20am
VGIrFlXt_Xc,102.6,10:20AM,true,manual,10:20am
qyWs8wctWow,2239.7,10:20am,true,manual,10:20am
l0YOWEWWIek,5,10:20am,true,manual,10:20am
vcpcnyn2q_I,45,10:20AM,true,manual,10:20am
seiMQxvCX3A,612.6,10:20am,true,manual,10:20am
dQWlgqF8qDI,182,10:20am,true,manual,10:20am
_Yw5940E01k,625.1,10:20am,true,manual,10:20am
HC-AakNSYPg,98.5,10:20am,true,manual,10:20am
-hqRM5LplfM,1246.8,10:20am,true,manual,10:20am
3zNLHXWvoV8,35.7,10:20AM,true,manual,10:20am
cyfI7qMRmzI,291.3,10:20am,true,manual,10:20am
3pGTQnQzCjg,79.3,10:20am,true,manual,10:20am
GFLg1nIl_Zs,65,10:20am,true,manual,10:20am
-8HJA2SNScQ,77.9,10:20am,true,manual,10:20am
O9R3xiUcpE0,1551.8,10:20AM,true,manual,10:20am
QBOTn9Y_x8U,4.5,10:20am,true,manual,10:20am
_aWDweEkgZw,74.8,10:20AM,true,manual,10:20am
gyLL07vwHD4,492,10:20am,true,manual,10:20am
tBNKuuBo22c,166.8,10:20AM,true,manual,10:20am
Ym5EeL7PCU0,174.6,10:20am,true,manual,10:20am
_JnP_Jf8Jqk,179,10:20am,true,manual,10:20am
TzJ6Of1C-Rc,268.3,10:20am,true,manual,10:20am
xenOYWVwkGY,243.5,10:20PM,true,manual,10:20pm
zQILQjR4ucs,774,10:20PM,true,manual,10:20pm
6G1DPxvjZ14,919.5,10:20PM,true,manual,10:20pm
xUxmGpWh6Go,1620.9,10:20PM,true,manual,10:20pm
cqWzg5xMaHQ,89.6,10:20pm,true,manual,10:20pm
AWOJ_pa0GIU,1277.3,10:20pm,true,manual,10:20pm
u8xS84Myp54,462.1,10:20PM,true,manual,10:20pm
ezI9IGmKIlc,168.2,10:20PM,true,manual,10:20pm
SAzmzs0QCqw,49.4,10:20PM,true,manual,10:20pm
6fh5bCfhQgQ,60,10:20pm,true,manual,10:20pm
w1patrld9BU,3.4,10:20pm,true,manual,10:20pm
Qj18tF0ae_I,979.4,10:20pm,true,manual,10:20pm
y6vK4brVTGQ,38.2,10:20pm,true,manual,10:20pm
8BAhp2cFQ4c,75,10:20pm,true,manual,10:20pm
FFpzQ7gkSts,334,10:20pm,true,manual,10:20pm
lRhjX-lmPjk,18.6,10:20PM,true,manual,10:20pm
oIOW5mNqkpU,502.8,10:20PM,true,manual,10:20pm
wbd9bbAjHYY,47.5,10:20pm,true,manual,10:20pm
z7MoJTQWXBE,73.5,10:20PM,true,manual,10:20pm
LvJeNHvlAM8,238.9,10:20PM,true,manual,10:20pm
N3Ve4-ZdKzk,100.1,10:20PM,true,manual,10:20pm
_udhYFhD2CE,162.4,10:20pm,true,manual,10:20pm
z7OfX88w9qQ,105.1,10:20PM,true,manual,10:20pm
-Fbii6DnOIo,66.4,10:20PM,true,manual,10:20pm
0hAgCTwJ-NA,265.7,10:20pm,true,manual,10:20pm
nnzkPfwUDrY,56,10:20PM,true,manual,10:20pm
94IsGcLu-Eg,1214.4,10:20PM,true,manual,10:20pm
80klJef5nhM,58.7,10:20PM,true,manual,10:20pm
Rir2MpfLsRQ,672.1,10:21am,true,manual,10:21am
EfWpJakX7V0,630.3,10:21AM,true,manual,10:21am
F9cScXRrDwI,114.8,10:21AM,true,manual,10:21am
1ONr5n1L5hE,0.5,10 21am,false,auto,10:21am
xdb_phF1kLA,4599.4,10 21am,false,auto,10:21am
vIraZEyBIAY,2915.2,10              21am,false,auto,10:21am
XE8-IlvE6ig,795.2,10 21am,false,auto,10:21am
IC7jSCnmR3o,826.2,10 21am,false,auto,10:21am
CeadZV_BDZE,1035.9,10 21am,false,auto,10:21am
-qYuKtUIH6w,35038.8,10:21PM,true,manual,10:21pm
3pxET5IOh0A,1195.4,10:21PM,true,manual,10:21pm
wNAvc6F1viM,1232.6,10:21PM,true,manual,10:21pm
V-F1lvYWtqM,72.7,10:21PM,true,manual,10:21pm
fvCbjcXwfAg,487.4,10:21pm,true,manual,10:21pm
uv83EAGVGUU,684.7,10:21PM,true,manual,10:21pm
r7FSQQCJ3Ok,40.8,10:21PM,true,manual,10:21pm
SeAZUbfSU7I,28.6,10:21PM,true,manual,10:21pm
vDyH6Pt49ko,4993.2,10              21pm,false,auto,10:21pm
-BNDub3h2_I,1371.4,10:22AM,true,manual,10:22am
seiMQxvCX3A,676.9,10:22am,true,manual,10:22am
iCKlMYDtCJ0,7,10:22AM,true,manual,10:22am
r53XejGMqjY,925.6,10:22am,true,manual,10:22am
sRH28vgzUT8,382.6,10:22AM,true,manual,10:22am
G3xyZbPaXkg,324.3,10:22am,true,manual,10:22am
onqc1NB5rC8,67.8,10:22AM,true,manual,10:22am
pOzoDqq5mJM,64.7,10:22am,true,manual,10:22am
a-9JVH5nDh0,5.4,10:22am,true,manual,10:22am
OIfcd0JuszU,51,10:22am,true,manual,10:22am
ynTMjeOzVfo,57.3,10:22AM,true,manual,10:22am
WcYoxJgBsVo,47.4,10:22AM,true,manual,10:22am
sy-JbORhRzg,441.2,10:22AM,true,manual,10:22am
3tHSlaAATdE,184.5,10 22am,false,manual,10:22am
_NpSQ2SZUkM,112.8,10 22am,false,manual,10:22am
SlJUrN0afx4,2643.8,10 22am,false,manual,10:22am
kX5H2SAFbDw,13,10 22am,false,manual,10:22am
k1-J5MEO6FE,1478.6,10 22am,false,auto,10:22am
mYZeAdYZJmE,722.3,10 22am,false,auto,10:22am
M5QKM9NjGq0,595,10:22pm,true,manual,10:22pm
uNn86Qua8Jc,94.3,10:22pm,true,manual,10:22pm
PfUe_qcFhI8,34.9,10:22pm,true,manual,10:22pm
O8VPaZeD5es,929.5,10:22pm,true,manual,10:22pm
rTns9ricgsI,9600,10:22pm,true,manual,10:22pm
sNXagjp9Ccs,37.4,10:22PM,true,manual,10:22pm
QkAp50b2kBo,515.6,10:22pm,true,manual,10:22pm
aOggsx8aojQ,21.1,10:22pm,true,manual,10:22pm
ehm1ov3uEPs,772.6,10:22pm,true,manual,10:22pm
jYDTaOsAlSc,121.4,10:22PM,true,manual,10:22pm
oahZldP5L3I,206.6,10:22pm,true,manual,10:22pm
JBK8r8gDDVo,122.2,10             22pm,false,auto,10:22pm
295mnhKoygo,1261.5,10 22pm,false,auto,10:22pm
aFBqW_D9T_k,2099.8,10 22pm,false,auto,10:22pm
pERURSxUW1Y,7276.1,10              22pm,false,auto,10:22pm
bZTHFeeM2NI,125.8,10 22pm,false,auto,10:22pm
g4d7jJJMmVA,1317.7,10:23am,true,manual,10:23am
x5AhZC-_zDw,538.1,10:23AM,true,manual,10:23am
hikfHZDmPEA,12.5,10:23am,true,manual,10:23am
3bmRbH8SLY8,410.6,10:23am,true,manual,10:23am
VuxQvK9Z0H0,715,10:23am,true,manual,10:23am
pp-JzjFQWhw,95.8,10:23am,true,manual,10:23am
TxI5PNaJqgQ,162.9,10:23AM,true,manual,10:23am
tFNTFA9v8D0,375.5,10:23AM,true,manual,10:23am
oRUJTqtUsZw,30.3,10:23am,true,manual,10:23am
r20i0BImqO4,129,10:23am,true,manual,10:23am
E4fdgQy2INo,208.4,10:23am,true,manual,10:23am
Vruo-i7L5cE,2208.2,10:23am,true,manual,10:23am
Lw_bulDughI,4.3,10:23AM,true,manual,10:23am
eqVmsoM8gEo,3040.9,10:23am,true,manual,10:23am
5RLS4czZOao,417,10 23am,false,manual,10:23am
LqmqJxtoJ3k,2579.5,10 23am,false,auto,10:23am
nLJoVbteodM,211.7,10 23am,false,auto,10:23am
4s_eP9P96o0,1463.8,10 23am,false,auto,10:23am
TSGGVK_kKyA,105.8,10:23PM,true,manual,10:23pm
vpU4BK9RYSc,92.4,10:23pm,true,manual,10:23pm
-RtDtHEBtyU,283.2,10:23pm,true,manual,10:23pm
fvCbjcXwfAg,529.3,10:23pm,true,manual,10:23pm
_RLYmguca-g,475.5,10:23PM,true,manual,10:23pm
shPElMUiYkE,579.4,10 23pm,false,manual,10:23pm
4fAfM-nJQNM,407.3,10:24am,true,manual,10:24am
Dj0FxjuNozQ,720.8,10:24am,true,manual,10:24am
kfRbN6O62W4,0.9,10:24am,true,manual,10:24am
gGNsFurZMs4,0.4,10:24am,true,manual,10:24am
WV1oAKNrQ5U,207.9,10 24am,false,auto,10:24am
UoHCuNgfZhc,73.5,10:24PM,true,manual,10:24pm
3pxET5IOh0A,1195.4,10:24PM,true,manual,10:24pm
qUDeeQI30po,252.2,10:24pm,true,manual,10:24pm
mUruYanVf4A,146.7,10:24PM,true,manual,10:24pm
O8VPaZeD5es,684.4,10:24pm,true,manual,10:24pm
uv83EAGVGUU,25.4,10:24PM,true,manual,10:24pm
3bvOLNwOCSI,127,10:24PM,true,manual,10:24pm
XjWkjVE0V7k,1004.3,10:24pm,true,manual,10:24pm
c8ZNpTOGfeQ,199.6,10 24pm,false,manual,10:24pm
ZL5zcafzpHk,595.2,10:25am,true,manual,10:25am
blb2Xk-zVhg,74.6,10:25am,true,manual,10:25am
2WkkkZ5N08c,557,10:25am,true,manual,10:25am
22uh4Ingkn8,330.2,10:25am,true,manual,10:25am
ek7we042-F4,15.9,10:25am,true,manual,10:25am
7Jb4czGw0gc,173.9,10:25am,true,manual,10:25am
fZRNrrOJSt0,423.9,10:25am,true,manual,10:25am
_KSqHkItkeg,234.3,10:25am,true,manual,10:25am
58blCFTFx_M,62.9,10:25am,true,manual,10:25am
VCrR84_XPEM,22.3,10:25am,true,manual,10:25am
5hmiRGN3WPs,445.6,10:25am,true,manual,10:25am
S3OppF6czxo,77.8,10:25am,true,manual,10:25am
E2TukcimOk0,21.1,10:25am,true,manual,10:25am
EcEFYmJwiZ4,68.7,10:25am,true,manual,10:25am
8j6-aCt5zDs,685.7,10:25am,true,manual,10:25am
NCEkCUIAoKY,77.8,10:25am,true,manual,10:25am
M8fknYWprwo,741.4,10:25am,true,manual,10:25am
I5nvqdLa59M,9.9,10:25am,true,manual,10:25am
K1rmCJohuGo,3650.1,10:25am,true,manual,10:25am
y6LXe0stIR4,468.2,10 25am,false,manual,10:25am
_gjOxN3CwW0,2663.5,10 25am,false,manual,10:25am
fwSh_JxwJic,3902.1,10 25am,false,auto,10:25am
Oxjk3pkAJe4,2127.7,10 25am,false,auto,10:25am
5R7-bxGFxk8,2235.2,10:25PM,true,manual,10:25pm
E0aB04isVoM,503.5,10:25PM,true,manual,10:25pm
b0FmRPpaSvo,160.1,10:25pm,true,manual,10:25pm
iKD8mnN9Tfw,92.2,10:25pm,true,manual,10:25pm
eIDAWmI92a4,856.6,10:25PM,true,manual,10:25pm
yho4rW-pVJE,475.1,10:25PM,true,manual,10:25pm
3896su3Ko78,111.3,10:25PM,true,manual,10:25pm
3pxET5IOh0A,1217.6,10:25PM,true,manual,10:25pm
3xg3fIdXT04,1585.4,10:25pm,true,manual,10:25pm
GTDYXzvEPqQ,108.3,10:25PM,true,manual,10:25pm
TDCiG6hrNxU,110.3,10:25PM,true,manual,10:25pm
olxczBkvHqM,37.6,10:25pm,true,manual,10:25pm
Ino01cl3Z0s,75.1,10:25pm,true,manual,10:25pm
sH61nZcx7y0,90.3,10:25pm,true,manual,10:25pm
WjiIDy7lMdE,150.4,10:25pm,true,manual,10:25pm
opwbpsPBKos,32065.6,10:25pm,true,manual,10:25pm
rmQ46W2M1Ik,38.1,10:25pm,true,manual,10:25pm
V0vGL-oMQBI,283.4,10 25pm,false,manual,10:25pm
yo0KxVB6JV4,408.5,10 25pm,false,manual,10:25pm
LtQmoltP-jo,35231.1,10 25pm,false,auto,10:25pm
KeNQvj6Fpmg,16.1,10:26AM,true,manual,10:26am
-n55o8bL3fI,62.9,10:26AM,true,manual,10:26am
LV92OuSPTv4,418.7,10:26am,true,manual,10:26am
1jdOtwnPfAQ,58.1,10:26am,true,manual,10:26am
VBJp0BN4P6M,907.4,10:26am,true,manual,10:26am
thVSFSaWv68,4.8,10:26am,true,manual,10:26am
mHDsK3M2P00,116,10:26am,true,manual,10:26am
94jUQaR4xjQ,2.3,10 26am,false,manual,10:26am
o31xZ8dG6YM,5266.1,10              26am,false,auto,10:26am
5kZypEBS0Wk,5155.8,10              26am,false,auto,10:26am
Q4fM1ny0bAc,1913.7,10 26am,false,auto,10:26am
pl8xl9V8OyU,1288.2,10:26pm,true,manual,10:26pm
Io2rlefvj84,39,10:26PM,true,manual,10:26pm
hswgSMbjsBs,1627.7,10:26pm,true,manual,10:26pm
m4ASIABOzfw,2789,10 26pm,false,manual,10:26pm
tdXh05OO0Es,240.8,10:27AM,true,manual,10:27am
qUxfO5mgFsg,1796,10:27am,true,manual,10:27am
_6NTCsms-wM,820.4,10:27am,true,manual,10:27am
yoxePleUk40,118.1,10:27AM,true,manual,10:27am
YNfAA0U725k,244,10:27AM,true,manual,10:27am
pSZxlKRWcTA,582.9,10:27AM,true,manual,10:27am
bue7hJ6ANes,64.3,10:27AM,true,manual,10:27am
mcM2p0MynEU,75.6,10:27am,true,manual,10:27am
_pjNEe8gxiQ,204,10:27am,true,manual,10:27am
iPiSFFLi6QY,6248.9,10:27pm,true,manual,10:27pm
mtaiS7bwie8,1163.4,10:27pm,true,manual,10:27pm
x5csvZhN5kw,862.9,10:27PM,true,manual,10:27pm
m3G-SYw9hXc,6639.5,10:27pm,true,manual,10:27pm
qlwRrsW9S1c,34.6,10:27pm,true,manual,10:27pm
9P48HG73psw,1814.1,10:27pm,true,manual,10:27pm
8A9d8eSwJ4Q,17.1,10:27pm,true,manual,10:27pm
uv83EAGVGUU,1758.5,10:27PM,true,manual,10:27pm
J9-W3g-6d9o,74.9,10:27pm,true,manual,10:27pm
pVEZRVILc5Y,1892.3,10 27pm,false,manual,10:27pm
GjZRs1S27bM,325.4,10:28AM,true,manual,10:28am
AZbBLIdrivM,344.3,10:28AM,true,manual,10:28am
Y-I5hPDwv40,208.1,10:28AM,true,manual,10:28am
5R7-bxGFxk8,2286.6,10:28PM,true,manual,10:28pm
2sL-ylhA-A0,467.6,10:28PM,true,manual,10:28pm
QnZO0OlwLrA,699.7,10:28PM,true,manual,10:28pm
O8VPaZeD5es,521.9,10:28pm,true,manual,10:28pm
_axDby-wCiw,1440.9,10:28pm,true,manual,10:28pm
jNeQLj4nLJc,2.1,10 28PM,false,manual,10:28pm
zDiEAx8r9o8,180.4,10:29AM,true,manual,10:29am
F3GEOJ6Ceo0,2179.4,10:29AM,true,manual,10:29am
-J1j4O_TZmU,87.5,10:29AM,true,manual,10:29am
sDMDHR1o1V8,104.4,10:29am,true,manual,10:29am
nPIEQobcVJ4,121.5,10:29am,true,manual,10:29am
TsvXgv26GwU,113.7,10:29am,true,manual,10:29am
bCK8ZvJQroM,19.8,10:29am,true,manual,10:29am
tv6WaNdaQGc,1732.8,10 29am,false,manual,10:29am
SwgnK8RhwEk,10583.8,10 29am,false,auto,10:29am
pThkQjOmxD4,1279.7,10:29pm,true,manual,10:29pm
3zb2iaVqLZk,980.1,10:29PM,true,manual,10:29pm
dRSs4p6ZfUI,2296.4,10:29PM,true,manual,10:29pm
y0m7VEHoXMI,979.5,10:29pm,true,manual,10:29pm
z9EDgbK7pHo,89.5,10:29PM,true,manual,10:29pm
3WW2Yj3-T0o,2290.5,10:29PM,true,manual,10:29pm
QnZO0OlwLrA,1765.8,10:29PM,true,manual,10:29pm
Na_usYgS6x4,923.3,10:29PM,true,manual,10:29pm
VnwCZFUlzVI,1035.1,10:29PM,true,manual,10:29pm
ybaKQ6wzJHQ,22,10:29pm,true,manual,10:29pm
PygHgnsKa68,1086.4,10:29PM,true,manual,10:29pm
DoGtegiwt-A,1201.1,10:29PM,true,manual,10:29pm
CmTWt1hCZ8k,1211.2,10:29PM,true,manual,10:29pm
Ztr7BFmYq6A,72.8,10:29PM,true,manual,10:29pm
wwhol3Ccw58,1408.5,10:29PM,true,manual,10:29pm
hLXcrQiPAh0,222,10:29PM,true,manual,10:29pm
epK0CI6w0ao,80.7,10:29PM,true,manual,10:29pm
pLfvFcGPs8Q,198.3,10:29pm,true,manual,10:29pm
-LhZh03TCX8,417.8,10:30am,true,manual,10:30am
FY_894ghPII,221,10:30AM,true,manual,10:30am
6zU3xDLwzE8,63.4,10:30am,true,manual,10:30am
17_th944gGY,161.3,10:30am,true,manual,10:30am
ura4CvkQ87k,256.5,10:30am,true,manual,10:30am
-BNDub3h2_I,3583,10:30AM,true,manual,10:30am
Rgo_ni-DTVQ,93.2,10:30am,true,manual,10:30am
Pvx8ekZ83Fc,111.1,10:30AM,true,manual,10:30am
KP8xHeXSTYE,72.8,10:30am,true,manual,10:30am
mhlWgSw8psI,72.5,10:30AM,true,manual,10:30am
uwNxxXtGxgM,315.2,10:30am,true,manual,10:30am
XjJ77cQVtdE,458.3,10:30am,true,manual,10:30am
mEdygnWTb2U,38.8,10:30AM,true,manual,10:30am
BfndEXQUV-c,561.8,10:30am,true,manual,10:30am
QtClzXMl8CI,98.9,10:30am,true,manual,10:30am
XvSqye_YTXU,198.2,10:30AM,true,manual,10:30am
vwSjRO4wGYE,2169.2,10:30AM,true,manual,10:30am
bfP4HQgqLRk,437.5,10:30am,true,manual,10:30am
9M6DE0V9weo,333.3,10:30am,true,manual,10:30am
qyoUv-r43H4,129.6,10:30am,true,manual,10:30am
hBFJZcQvHx8,749.1,10:30AM,true,manual,10:30am
HXPLgk9bYI8,32.4,10:30am,true,manual,10:30am
2vnoFaOS8e0,503.1,10:30am,true,manual,10:30am
ztSj01t05ZE,227.2,10:30am,true,manual,10:30am
2sDpxD96XtA,23.5,10:30AM,true,manual,10:30am
XrpS28AXbkk,5960,10:30am,true,manual,10:30am
GHfL5H-l9e4,26.4,10:30am,true,manual,10:30am
QjpbIpSUcqc,96.1,10:30am,true,manual,10:30am
HxnsMTFXTVU,158.3,10:30AM,true,manual,10:30am
UlXVIaa3Alg,465.8,10:30pm,true,manual,10:30pm
JvHU-UOPrGs,267.6,10:30PM,true,manual,10:30pm
dhdnVrsIEBk,222.8,10:30PM,true,manual,10:30pm
6OJVp7Byt54,284.9,10:30pm,true,manual,10:30pm
ViFyCGr14Vg,59.4,10:30pm,true,manual,10:30pm
YOOY6BY2Cjg,1495.4,10:30pm,true,manual,10:30pm
53_Y5Lb4vlE,139.4,10:30PM,true,manual,10:30pm
gbQFSMayJxk,1038.7,10:30pm,true,manual,10:30pm
Zqvco9T0vlk,299.9,10:30pm,true,manual,10:30pm
NPsoXDjHBUc,50.6,10:30pm,true,manual,10:30pm
YYWU1I4PW30,1740.9,10:30pm,true,manual,10:30pm
FLmHfwkMAaU,1161.2,10:30pm,true,manual,10:30pm
yYLTf5OFU5Y,376.6,10:30pm,true,manual,10:30pm
eTpZQWNPx0o,411,10:30pm,true,manual,10:30pm
NqyF1q1c4Tg,936.9,10:30PM,true,manual,10:30pm
a4YqNoLkmxE,182.8,10:30pm,true,manual,10:30pm
GOtwnVOhv7c,175.1,10:30pm,true,manual,10:30pm
W-zUs9CI4tk,1224.8,10:30pm,true,manual,10:30pm
cogFWQUl_pE,228.6,10:30pm,true,manual,10:30pm
IwH53ojS4pU,454.1,10:30pm,true,manual,10:30pm
97aEMjueKGc,1864.1,10:30pm,true,manual,10:30pm
-whqwWCUwQo,752.9,10:30pm,true,manual,10:30pm
K_CBfRje888,299.6,10:30pm,true,manual,10:30pm
Od9JRbc2E1c,98.4,10:30pm,true,manual,10:30pm
IGKKSjLlgDk,531.4,10:30pm,true,manual,10:30pm
TDvmX4wyWag,2407.4,10:30PM,true,manual,10:30pm
Gj0LhZKyLDc,226,10:30pm,true,manual,10:30pm
9TtGCJ1MuGw,503.1,10:30pm,true,manual,10:30pm
QtClzXMl8CI,98.9,10:31am,true,manual,10:31am
ZkaLoKBpNu4,367.3,10:31am,true,manual,10:31am
MOqS19APrgU,45.7,10:31am,true,manual,10:31am
QmeblImuyio,390.7,10:31am,true,manual,10:31am
FPP1YQmSNnU,214.6,10:31am,true,manual,10:31am
5x3fmTTWTh0,469.6,10:31am,true,manual,10:31am
0ulGCQ5HWkc,556,10:31am,true,manual,10:31am
IVji9wFiULw,117.2,10 31am,false,manual,10:31am
hEU_MnFTJ_c,326.3,10 31am,false,auto,10:31am
jTMJK7wb0rM,659.4,10 31am,false,auto,10:31am
ZcOobkEIoaA,868.8,10 31am,false,auto,10:31am
ciTAGz0zu4Y,915.8,10 31am,false,auto,10:31am
M874rgLcdzw,15.8,10 31am,false,auto,10:31am
rpqhUW10nsY,642.2,10 31am,false,auto,10:31am
pWCExm21WxU,1.8,10 31am,false,auto,10:31am
n-ckbBXvRsE,139.4,10 31am,false,auto,10:31am
IPjqUSjFsW4,532.9,10 31am,false,auto,10:31am
bhNSXx9fni8,913.9,10 31am,false,auto,10:31am
tiWYMPR7_Co,13904.1,10 31am,false,auto,10:31am
KmNp8bS1qs0,536.2,10 31am,false,auto,10:31am
tbx3JKd1-gw,1398.2,10 31am,false,auto,10:31am
VrGC8WVuL9g,9046.4,10 31am,false,auto,10:31am
PfMKhQs-DBE,3444,10 31am,false,auto,10:31am
29jPWDrK5HY,444.6,10 31am,false,auto,10:31am
-oDMVrFBPiA,1430,10              31am,false,auto,10:31am
B6vvwmG-89k,222.2,10             31am,false,auto,10:31am
tcb3UUfTeH8,617.2,10 31am,false,auto,10:31am
sq37bBDs8vk,716.2,10:31pm,true,manual,10:31pm
YYWU1I4PW30,2768,10:31pm,true,manual,10:31pm
1hid0eqjfqc,2896.5,10:31pm,true,manual,10:31pm
c6TNtTB8ciY,891.5,10:31PM,true,manual,10:31pm
vNXYiUloUsQ,2260.2,10:31PM,true,manual,10:31pm
61kKrIXvPGY,253.2,10:31PM,true,manual,10:31pm
Cp7EEu_SZ1g,848.1,10:31PM,true,manual,10:31pm
VpvCf7GlS7k,1153.6,10:31PM,true,manual,10:31pm
eKmZOKci1HI,1183.1,10:31PM,true,manual,10:31pm
mclA6sWM2Bg,1976.1,10:31PM,true,manual,10:31pm
kQ0_A_ZgHqo,891.7,10:31pm,true,manual,10:31pm
gVbTqhCrGQc,178.8,10:31pm,true,manual,10:31pm
qbwA-mG3ps0,148.7,10 31pm,false,manual,10:31pm
r9TJGhdw7iY,655.4,10             31pm,false,auto,10:31pm
GHbRihppeq8,28998.7,10 31pm,false,auto,10:31pm
3PpuIm6dCLk,8968.9,10 31pm,false,auto,10:31pm
gpgYYNGQNzc,446,10:32am,true,manual,10:32am
q3cEp6v4U5Y,231.9,10:32am,true,manual,10:32am
M3kDXuzTFwc,4.4,10:32am,true,manual,10:32am
dEsA7aMWcNI,866,10:32am,true,manual,10:32am
3bBpkxibYho,608.5,10:32am,true,manual,10:32am
l2RWyk1HqxA,346.8,10:32am,true,manual,10:32am
tt_MaWGnDzE,46.7,10:32AM,true,manual,10:32am
YYWU1I4PW30,3442.9,10:32pm,true,manual,10:32pm
yzGJ-BU_2Hg,494.4,10:32pm,true,manual,10:32pm
bq78E1xFXIw,843,10:32PM,true,manual,10:32pm
VO3YXM-CX88,79.5,10:32pm,true,manual,10:32pm
DCh-adn6nPA,138.9,10:32pm,true,manual,10:32pm
JeyYX3DWYgI,187,10:32PM,true,manual,10:32pm
XkVNv11HxaA,311.5,10:32pm,true,manual,10:32pm
_Vtqod7OnSQ,18.2,10:32pm,true,manual,10:32pm
97W1bmGmv5E,985.9,10:32PM,true,manual,10:32pm
61kKrIXvPGY,251.8,10:32PM,true,manual,10:32pm
EtYJYj_dXts,3109.7,10 32pm,false,auto,10:32pm
17_th944gGY,99,10:33am,true,manual,10:33am
mraDioqs6tc,36.9,10:33am,true,manual,10:33am
hluX5PZYpzU,98.1,10:33am,true,manual,10:33am
m7pw10bcOA4,51.1,10:33AM,true,manual,10:33am
hbLQneMBsgc,39.2,10:33AM,true,manual,10:33am
6PUWom-sf2M,3.1,10:33AM,true,manual,10:33am
ZvpSdtx-HlI,23,10:33AM,true,manual,10:33am
oW--qWIhA5E,990,10:33am,true,manual,10:33am
dQntawydkPo,267.3,10:33AM,true,manual,10:33am
NGP42YKZIvI,55,10:33AM,true,manual,10:33am
ONWW02pNvFk,1333.9,10 33am,false,manual,10:33am
KlwO8uqghEw,465.1,10 33am,false,manual,10:33am
X7p4rbpVO2k,206.3,10 33AM,false,manual,10:33am
G65DwgNHNyA,1056.9,10 33am,false,auto,10:33am
wh91nVRDhqg,100.3,10:33PM,true,manual,10:33pm
3ji_wq36Tf4,714.7,10:33pm,true,manual,10:33pm
p16fidncvLI,243.4,10:33PM,true,manual,10:33pm
rQCbnyyBjoQ,983.9,10:33PM,true,manual,10:33pm
3hjjRZRf_8I,92.9,10:33PM,true,manual,10:33pm
V6v91bhG3PM,497.8,10:33pm,true,manual,10:33pm
doQqwziBNY0,64.3,10:33pm,true,manual,10:33pm
UzKtYh5al_Y,706.2,10:33pm,true,manual,10:33pm
Atvu66AaDs8,1699.5,10:34AM,true,manual,10:34am
