title,artist,value,verified,time,pageviews,timeWords
Life Vegas,Felt,"Left the house at 10:50 bout to hit Sin City
In a new rental car
With a broad spinnin",false,10:50,,
The Dark,Anouk,"sing, get the courage again now
Yeah, I take the 10:50 train to the city
Yeah, I had a",false,10:50,,
Are You Down,Lon O. (Ft. Don Rosé & Zelskee),"a ticket
To L.A
And our flights leavin at 10:50
Bad bitch that's gone be there
Till",false,10:50,,
Best of 2019 (Uncaged Album Mix),Monstercat,"47 Pixel Terror - Amnesia
0:08:28 REAPER - SAWTOOTH
0:10:51 Feint & Laura Brehm - Solace
0:14:54 Mazare",false,10:51,,
I’m so afraid,CC,"you
But sure, I guess that I’m so afraid
10:51 now, not much has changed
My feelings for",false,10:51,,
Lunarcorp Mix,Araiguma,"09:36 - I Love Gomi by Buji (prod. sh1ny)
1:10:51 - Weird Anime Hoes by Buji (prod. Silo)
1",false,10:51,,
SKKKULT ARMY MIX,Araiguma,"islurwhenitalk)
8:41 - lightning by islurwhenitalk x gomi (prod. gomi)
10:51 - fl20 remix by islurwhenitalk x gomi (prod. gomi",false,10:51,,
FUCK EVERYTHING MIX,Araiguma,"8:49 - NO BAP BY RODEOGLO PROD. RODEOGLO X RAID
10:51 - ALL BLACK BY RODEOGLO PROD. RODEOGLO X F16",false,10:51,,
The Best of NCS10 [NCS Mix],NoCopyrightSounds,"Le Malls, CHENDA, Anikdote - Numb The Pain (feat. Shiah Maisel)
10:52 - Time To Talk, Azertion & JJD - Street Lights (feat",true,10:52,,
48 Months,Murdock,"but after that...
At 11?
Yeah
Yo David, it's 10:52 man
It's what? SHIT!
Show up to",true,10:52,,
Please Forgive Me,Drake,"Run that
You're lucky, you're lucky
(Popcaan from 10:52-11:20)
Good luck
Get him out of",false,10:52,14654,
Best of House Mix,Monstercat,"Keys
09:20
 Believe Her
 Mr FijiWiji feat. Meron Ryan
10:52
 Signs
 Project 46 feat. Shantee
13:13
 Do",false,10:52,,
How Your Technology is Manipulating You,Kira Beillis,"q&a
October 24, 2014 10:52 a.m.
How Your Technology Is Manipulating You
By Kira Beilis
245 Shares",false,10:52,,
Based Dark Angel Boyz Mix,Araiguma,"08:19 - New Journey Begins by 777forevermore (prod. Juneforever)
2:10:52 - Sci-Fi Lobby Swag by 7Nightz (prod. 7Nightz",false,10:52,,
On A Mission,Litefoot (Ft. OG Kid Frost),"knew, I was in my room and the clock read 10:52
Damn
Rollin through the hood in a 64",false,10:52,,
Total Slaughter Live Blog,"Total Slaughter (Ft. Alpha-Q-Up, DC26 & ᗴvelyn)","49 : Sway asks those watching on Pay Per View to tweet...
10:53: Joe Mad huh?
10:57: Who won..... ",false,10:53,,
Troy Anthony Davis Last Words,Troy Anthony Davis,"The execution began at 10:53 pm EST. In his final words, Davis maintained his innocence, saying:
""Well, first of",false,10:53,,
Voices I (Interlude),Ruby Ibarra,"You have one new message. Wednesday, 10:53 am.
Hi, Mr. and Mrs...Ibarra. This is Ruby's teacher. I",false,10:53,,
The CFB Flowz,Cammfoxboy,"dude Kj Gaming, Yuh
Looking at the time it's 10:53
That means it's time to go brush",false,10:53,,
Hello Friend,Cheb Amin,"(Spoken)
It is 10:54 PM right now on August 31st
Eid Mubarak, it's tomorrow
Transfer Deadline Day",true,10:54,,
Uh Oh,Crooked I (Ft. Silva Satin),"flown, flown
I'm backstage in the zone
It's 10:54
Six minutes Crooked I and you're on",false,10:54,,
​dh0m4 e p4sme (Vol. 39),диджей табуретка (dj tabypetka),"0:32 - 5:12, 5:37 - 9:23, 9:41 - 10:54, 12:13 - 16:13, 17:54 - 19:02",false,10:54,,
The Starr Report (Narrative Pt. IX: United Nations’ Job Offer),Kenneth W. Starr (Ft. Bill Clinton & Monica Lewinsky),White House at 9:36 a.m. and departed at 10:54 a.m.(597) The President entered the Oval,false,10:54,,
"The Starr Report (Grounds for Impeachment, No. VII)",Kenneth W. Starr (Ft. Bill Clinton & Monica Lewinsky),"Office dining room from 9:36 a.m. until about 10:54 a.m. In that meeting, she furnished the",false,10:54,,
SCP-2919,The SCP Foundation,"Dažbog. Leave now.
Addendum-2: On █/██/████ at 10:54 am, an SCP-2919-1 instance (named SCP",false,10:54,,
Future,Jennifer Flor,"good man
But we don't will have a future
©JENNIFER FLOR MUSIC
Release: January 27
Hour:10:54 ",false,10:54,,
SNF Live Blog: Giants vs. Eagles,Sports Genius (Ft. MrXercules & ​xKylan),"8:26: Five minutes remaining! Predictions?
First Quarter (Game Time)
10:55: The Eagles strike first with a 31-yard",true,10:55,,
Sleepin’ On Me,Dee-1,"Uh-hum, uh huh-hum, uh-hum, huh
Uh, woke up 10:55, that's cause I went to sleep",true,10:55,,
A Veteran Teacher Turned Coach Shadows 2 students for 2 Days – A Sobering Lesson Learned,Grant Wiggins,"45 – 9:15: Geometry
9:30 – 10:55: Spanish II
10:55 – 11:40: Lunch
11:45 – 1:10: World",false,10:55,,
"Titanic Sinks Four Hours After Hitting Iceberg; 866 Rescued By Carpathia, Probably 1,250 Perish",The New York Times,"latitude 41:46 north and longitude 50:14 west.
At 10:55 o'clock the Titanic reported she was sinking",false,10:55,,
Missing Person (Excerpt: Chapter One),Patrick Modiano,"and weigh more than 200 pounds.
“My train’s at 10:55. We have time for a drink.”
He walked",false,10:55,,
Live Blogging the Premier League: Tottenham Hotspur 0-0 Manchester United,Premier League (Ft. Manchester United FC & Tottenham Hotspur FC),"double-winning left-back Ron Henry at the game today.
10:55: Five minutes until the line-ups are announced",false,10:55,,
Change of Heart,Stray Cats,"Well it's 10:55 we're spitting out songs by the dozen
And the way that you move girl",false,10:55,,
"Instinct, Vol. 2 (Album Mix)",Monstercat,"Computer - Voyage (ft. Savoi)
01:07:15 - Ephixa - Dreamstate
01:10:55 - Rootkit - Taking Me Higher
01:13:25 - Vicetone",false,10:55,,
Week 7 reading journal,Efrain Gomez,"Pediatrics Hospital in Atlanta. Camp died from her injures at 10:55 a.m. last Thursday
9/25
More than",false,10:55,,
Mood,Papi,"it like I am
Aha, yeah, promise (man)
It’s 10:55 in the morning on a Friday (yes it",false,10:55,,
2015 Trade Deadline Tracker,NBA (Archives),"10:27 AM: In the first move of the day, the Nuggets trade Arron Afflalo to the Blazers.
10:56",false,10:56,,
A Conversation With Google Chairman Eric Schmidt,Diane Rehm (Ft. Charles Pulliam-Moore & Eric Schmidt),"that. He posted them for everyone's review.
SCHMIDT 11:10:56
And so nothing happened. And then, Monday morning",false,10:56,,
Tabi Full Week WITH LYRICS,FNFLyricist (Ft. Boyfriend (FNF) & Tabi),"ll see
Who you’re challenging
Last Chance - 8:54 => 10:56
(T)
You will fall risking it all
I",false,10:56,,
Wiked Wood 010,Thuggalo Show,"08:58 Baby Sweets
1:09:33 Full Moon
1:10:56 Patreon
1:12:45 History of Tarot
1",false,10:56,,
The Best of NCS10 [NCS Mix],NoCopyrightSounds,"DEAF KEV & Tobu - Destiny
1:08:05 - JNATHYN - Rise
1:10:57 - TOKYO MACHINE - SLASH
1:15:00 - DEAF KEV",true,10:57,,
​willows,​kyle kangal,"night
To play your messages, press one
Saved message, yesterday, 10:57 PM
Hey... um... i just wanted to... call",true,10:57,,
#Hashtag,FRAN¢,"closes at 11
So I gotta speed every second
Its 10:57, Gotta thank heavens
Cops didn't see me",true,10:57,,
Total Slaughter Live Blog,"Total Slaughter (Ft. Alpha-Q-Up, DC26 & ᗴvelyn)","49 : Sway asks those watching on Pay Per View to tweet...
10:53: Joe Mad huh?
10:57: Who won..... ",false,10:57,,
Supremacy Mix,Monstercat,"Walking
03:03
 Sphere
 Laszlo
07:19
 PARTY
 Tokyo Machine
10:57
 Showdown
 F.O.O.L.
15:03
 Talisman",false,10:57,,
6AM IN DUBAI,Gang Shloink,"Guess what time it is, just take a wild guess
10:57
No, try again
It’s 6am, no one",false,10:57,,
Como Cripa En El Papel,Paul C (2),"Deja que el tiempo pase, so nos vemos hasta entonces
10:57 del carro tu te bajabas
Ma’ con ese",false,10:57,,
Paris - Art and Tracklist,Supertramp,"51
""Asylum"" – 6:51
""Take the Long Way Home"" – 4:57
""Fool's Overture"" – 10:57
""Two of Us"" – 1",false,10:57,,
1057,Myna,"his arms out
All he had to do was reach for it
10:57
He reached home safe, yet again ",false,10:57,,
Kazmier Norlock Medley,RonZak,"59 - 08:29
-""The H.B."" 08:29 - 09:25
-""The Sun Sets on Another Day"" 09:25 - 10:57 ",false,10:57,,
10:57,Kaitra,"wide awake in bed
[CHORUS}
Cause I wake up at 10:57 every night
Just so I can feel alright",false,10:57,,
Best of Electronic Mix,Monstercat,"08:39
 Waiting for You
 Unlike Pluto feat. Joanna Jones
10:58
 Devotion
 Tristam
14:10
 Don't Shoot Me",false,10:58,,
This Green And Pleasant Land,Pendragon,"with robot answers
Invasion of the bodysnatchers is here finally
10:58 Wootton Bassett every tuesday that plane goes right",false,10:58,,
TRUCK!,Moxic (Ft. Lil juicie),"a drought (Yeah)
I haven't felt this bad since 10:58
They ask me about my day, no matter",false,10:58,,
10:58,Slumoops,"Because it’s life that I miss
IM UP AT 10:58 (yuh)
I HOPE MY FEELINGS ARENT LATE (yuh",false,10:58,,
High school boy,Regina Song,"the edge
See you rushing out your essay
It's 10:58
You're turning the page
Ooh, looking like",false,10:58,,
The Day of Days,Ron T.,"second
My mom's second blessing was born
It was 10:58 that morning
About to be eleven o’clock",false,10:58,,
Switchblade,OfficialJMG,"Yeah Yeah, Try to get this shit done, It's about 10:58, on a Thursday Night, whatever
How you",false,10:58,,
All Good Things Must Come To An End,Lil Panadol,"shots by my side
I clock the time, it's 10:58
But I never get away from it
It",false,10:58,,
Holy,Lil Wayne,"9 and that new MAC-11
You talk shit at 10:59 and make the news at 11
Bitch, I",true,10:59,22775,
10:59 PM,Purpose (Ft. Motive (AU)),"farewell for now, I’m on the road
It’s 10:59 man, there’s not long to go, let",true,10:59,,
Sweet Ballad,Munchausen By Proxy,"it won't happen again
You can call me at 10:59 but don't call me at 11 'cause",false,10:59,6839,
Turnuptuate,Tre Demond,"before 11, so we in there for sure
It's 10:59, but we walked through the door
Hot girls",false,10:59,,
Do Not Disturb,Free Wéye,"fine
So I could call you on ya line around 10:59
Tryna pick your mind a bit to see",false,10:59,,
甜蜜在十點五十九分前 (Stay For One More Minute),張蔓莎 (Sabrina Cheung),"I just want you to
Stay for one more minute
甜蜜怎可以終結
10:59, you",false,10:59,,
Lumina Bloodshed Mix,Araiguma,"prod kayy luciano
8:47 - sweet by rachyl prod boost
10:59 - blow by rachyl prod burr shrine
12:32",false,10:59,,
Unstoppable,Xavflos (Ft. PaidDro),"enter the mosh pit
Checking the time it's like 10:59 or 11 o'clock
All I know is",false,10:59,,
Вспоминай Меня (Remember me),Макс Корж (Max Korzh),"Как ты могла, мы ж дружили? Наряды, в гости мобильно
11:00 – комендантский час, больше не тусят у Максима
Стал",true,11:00,131316,
Summer in the Winter,Kid Ink (Ft. Omarion),"Valley
It's about a four hour drive to Vegas
11:00 a.m., they in bikinis half naked
Just",true,11:00,26339,
Canımız Cehenneme Part 1 (Demo),No.1,"Canımız Cehenneme Part 1 (yeah) (yo)
2008, 5 Aralık
11:00
No.1 zenci
Canımız cehenneme
Canımız cehenneme
Canımız cehenneme",true,11:00,,
Phone Conversation (Interlude),Ma$e,"wit my brothas
Gina: How late is late?
Ma$e: Like 11:00?
Gina: Oh, that's good
Ma$e: Aight, hold",true,11:00,,
Буковски (Bukowski),эхопрокуренныхподъездов (ekhoprokurennykhpod`yezdov),"- Рассчитываем прибытие к вам на схему в полсотни, пять минут, прошу фактическую погоду
- 162. На 11:00, посадочная будет",false,11:00,14983,
Busta Rhymes File,NYPD,"006536 DAY: FRI
FR DT: 05/29/97 FR TIME: 11:00 RPT DT: 06/14/97
P.LAW: 12000",false,11:00,8442,
His Favorite Christmas Story,Capital Lights,"match her pretty dress
December 24 at a quarter till 11:00's
When he finally gained the courage
To",false,11:00,7658,
Sweet Ballad,Munchausen By Proxy,"booty call
(whore no more)
Don't call me past 11:00 p.m. it won't happen again
Like",false,11:00,6839,
Unfinished,How I Met Your Mother,"picks up a certain local Chicago newscast.
And now, the 11:00 News with Don Frank.
Oh, man, it's",false,11:00,5802,
Regretting What I Said...,Christine Lavin,"This song is called ""Regretting What I Said to You When You
Called Me 11:00 On a Friday Morning",false,11:00,5204,
Have Your Ass Home By 11:00,Richard Pryor,"give a fuck where you go, be, be home by 11:00
You understand 11:00 don't you, nigga",false,11:00,,
Leila sky,Noel gold (Ft. Noel gold),I've been sitting in my cell stressing away at 11:00 pm September 7 2008 yea that was the,false,11:00,,
El Chubasco,Carlos Y José,"tiempo
Ahora es dueña de otro corazón
Como a las 11:00 se embarca Lupita
Se va a embarcar en",false,11:00,,
Chanel & Dior,Killa Fonic (Ft. Domnul Udo),"sunt mândru s-o am de nevastă (Opa!)
Se face 11:00, 12:00, 04:00
Trăim momentul, n-avem",false,11:00,,
Live Blogging the World Cup: Germany 1-0 Argentina,"2014 FIFA World Cup Brazil (Ft. HelloThereThom, MrXercules, Translucent & Zk123)",11:00: It's D-Day! The day we have been waiting for is finally here. Germany take on Argentina,false,11:00,,
Everywhere,E SENS,"얘기해. 이해해
니 정신은 11:00 pm, 난 10:00 am
한 마디",false,11:00,,
Waiting for Dutch,Fargo (T.V Series),"on, now—
Dodd grabs Rye in a headlock.
DODD:  Said 11:00, not noon.
RYE: What?
DODD: Say that again",false,11:00,,
,,,,11:01,,
Free Barabbas,Aha Gazelle,"suit
Cause I'ma be at church on Sunday at 11:02
See we've been got saved
See we",true,11:02,11334,
,,,,11:03,,
FLEX UP,Lil Uzi Vert,"in candle light (Ayy)
She knock on my door, at 11:04, this is no panty night (Yeah, yeah)
I",true,11:04,24492,
Facts (Intro),Diddy,"descent into New York Motherfucking City.  The local time is 11:04 PM, and the temperature is 68 degrees.  If",true,11:04,6028,
Station,Nadia Rose,Southern are sorry to announce that the 11:04 Southern service from London Victoria is delayed by approximately 13 minutes,true,11:04,,
No Pun Intended,Nate Schultz,"regret it I’m what you adore
Hands up like 11:04 man you know I never lose
Always sober",false,11:04,7903,
Street Dreams II,Logic,"gonna survive""
Look at the clock, pitch black, it's 11:05
Hung up the phone, you know I put",true,11:05,64323,
Peace Sign,Jeremih (Ft. Fabolous & Red Cafe),"ain't ever nosedive
'Til she put them legs up, 11:05
Hey girl
Let me tell you a little",true,11:05,7508,
,,,,11:06,,
"Like Father, Like Son",The Game (Ft. Busta Rhymes),"June 30th, 11:07 I got that call
She eight centimeters, my lil' man 'bout to fall
Scuffin my Air",true,11:07,89144,
,,,,11:08,,
,,,,11:09,,
,,,,11:10,,
Я уёбываю в джаз (I’m going to jazz),Кишлак (Kishlak),"*Помехи радио*
11:11, 11—
Вряд ли мне помогут эти скорости
Алкогольные тусовки без тебя
Я так хочу хоть",true,11:11,236553,
Know My Rights,6LACK (Ft. Lil Baby),"for this shit
Bust down both of my wrists
At 11:11, make both us some riches
Yeah, we both",true,11:11,112405,
Самый лучший день (The Best Day),Кишлак (Kishlak),"11:11, 11:11
Салют, это альбом «Эскапист»
Ёбаный рот нахуй, bang up!
Аф, аф, аф, аф
Аф-аф (Е",true,11:11,91250,
,,,,11:12,,
,,,,11:13,,
Erase,Disciple,"within
And makes truth look like a demon (2 Corinthians 11:14-15; 2 Timothy 4:3-4)
Rewinding these",false,11:14,7012,
Somebody’s Been Drinkin’,Cole Swindell,"First one came at 10:35-
Hey, what you doing?'
11:15- ""Are you alright, did you finally get moved",false,11:15,10781,
,,,,11:16,,
,,,,11:17,,
,,,,11:18,,
,,,,11:19,,
Bad Day,Asher Roth (Ft. Jazze Pha),"setting has been really getting to me
It's already 11:20, I'm ready to sleep
But instead I",true,11:20,,
50 Cent File,NYPD,"005204 DAY: THU
FR DT: 05/24/00 FR TIME: 11:20 RPT DT: 05/24/00
P.LAW: 12010",false,11:20,38092,
Shiva Style,Mandragora & Devochka,"a-a
Om namah Shiva-a-a-a
It's 11:21, do you know where your teenager is? He",false,11:21,,
,,,,11:22,,
All the songs i enjoy listening to because i feel like making it,​autumnn,"03' Adolescence - J. Cole
100 Degrees - Rich Brian
10:37 - Beach House
10 Mile Stereo - Beach House
11:23 - mj",false,11:23,23331,
The Tragic Events of September - Part I,Evelyn Evelyn,"Is pronounced dead by the doctor
“She has died”
At 11:23 AM, on the 11th day of September, precisely",false,11:23,16067,
The Last Refugee,Roger Waters,"severe gale nine""
""At the third stroke, it will be 11:24 and 50 seconds""
""At the third stroke, it",false,11:24,46623,
The Last Refugee,Roger Waters,"and 50 seconds""
""At the third stroke, it will be 11:25, precisely""
""This is the British Broadcasting Corporation""
""At",false,11:25,46623,
The Wilderness,"Timothy Brindle (Ft. Ben Wilson, Ian Buchanan & Zae Da Blacksmith)","sons of God who prefer this to being whoremongers (Heb. 11:25-26)
Though it’s a dark calling, getting",false,11:25,,
Get ’Em High,Kanye West (Ft. Common & Talib Kweli),"mail)
Now who the hell is this
Emailing me at 11:26
Telling me that she thirty-six, twenty-six",false,11:26,453947,
Election,Shai Linne (Ft. Willie Will),"Psalm 65 verse 4, why do I know God?
Matthew 11:27 says it best and
Those that have been",false,11:27,10904,
